id,Hour1,Hour10,Hour11,Hour12,Hour13,Hour14,Hour15,Hour16,Hour17,Hour18,Hour19,Hour2,Hour20,Hour21,Hour22,Hour23,Hour24,Hour25,Hour26,Hour27,Hour28,Hour29,Hour3,Hour30,Hour31,Hour32,Hour33,Hour34,Hour35,Hour36,Hour37,Hour38,Hour39,Hour4,Hour40,Hour41,Hour42,Hour43,Hour44,Hour45,Hour46,Hour47,Hour48,Hour49,Hour5,Hour50,Hour51,Hour52,Hour53,Hour54,Hour6,Hour7,Hour8,Hour9,HourTotal
6023,,,,,,,,,,,,,,1,,,,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12
6025,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
6027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1
6029,259,,,,21,20,12,,,19,126,451,952,1729,880,498,642,314,428,434,352,409,471,423,12,,243,3,,,,,25,188,1,32,7,24,26,208,179,355,618,215,194,387,461,288,378,323,134,,,1,12742
6031,78,,,,,,,,,,4,81,47,67,60,109,49,43,96,101,71,67,111,49,1,,,,,,,,,48,,,,,,43,67,45,169,26,30,52,129,114,62,66,28,,,,1913
6033,102,,,,,,,,,,,134,5,,17,83,130,118,138,65,53,18,145,,,,,,,,,,,38,,,,1,12,16,54,59,69,151,28,98,126,25,23,2,,,,,1710
6037,174,19,1,6,26,1,1,,,341,639,156,1778,2508,1741,1273,515,803,1702,1001,873,134,581,10,8,5,957,422,,,1,,,1695,,1,271,772,490,1030,539,590,690,1032,2341,332,473,729,675,32,642,3,2,169,28184
6039,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7
6041,,,,,,,,,,,,2,1,1,1,,,1,3,3,1,,2,2,1,,,,,,,,,16,,,,,1,2,,1,,1,78,1,,,1,,,,,,119
6045,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,1,,,5
6047,21,,,,,,,,,,17,5,336,726,425,37,27,1,4,,,1,26,1,,,168,,,,,,,2,,,,,,,,,,,2,,1,13,25,,,,,,1838
6051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,1
6053,,,,,,,,,,,,,,1,1,2,2,,6,2,,,,,,,,,,,,,,1,,,,,,,,,,,9,1,,,1,1,,,,,27
6055,,,,,,,,,,,1,2,2,1,,,,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,11
6057,,,,,,,,,,,,,,,1,,,1,1,,,,1,,,,,,,,,,,1,,,,,,,,1,1,,,1,,1,,,,,,,9
6059,1,,,,2,,1,,2,,1,14,1414,1917,680,13,27,2,91,,3,2,282,1,,1,,229,,,,,,1802,,,,2,,,3,4,379,70,1332,5,,,4,1,795,,,1,9081
6061,,,,,,,,,,,,5,7,76,70,26,33,111,15,1,,,,,,,22,,,,,,,31,,,,,,,,,3,,9,1,,,1,,,,,,411
6065,281,,,,,,1,1,,4,366,220,3080,3720,822,1450,2059,1535,4330,2958,1792,1893,787,1079,2239,698,,191,,,,,,2556,1,1,2,3,19,457,198,92,64,353,1876,404,1407,1020,1367,1226,636,1,,1,41190
6067,68,,,,,,2,,,,1,208,2421,6696,4335,3277,3185,2853,2431,3397,2050,1733,327,2693,1282,338,109,1,,,,,,392,,2,10,4,13,163,916,1086,2034,518,92,1308,1820,830,550,1381,6,,,,48532
6069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,2
6071,334,,,,,,,,1,,268,54,1488,2119,1212,1490,461,305,406,287,535,515,286,635,482,157,302,169,,,,,,2074,,,,197,362,602,307,601,616,303,1540,677,561,350,287,379,593,,,,20955
6073,757,1,,,,,,,,3,9,784,1266,2479,1309,1272,2163,1911,819,1043,1930,1551,1081,898,318,25,55,258,5,,,,2,1788,,,2,20,109,1651,2036,2431,1430,1861,1343,773,965,976,1248,2482,769,1,1,2,39827
6075,106,9,8,,,,,,,1,6,148,615,1172,1076,1752,1121,2018,1638,2480,1380,640,17,1011,6099,157,212,1,,1,,,1,3,,1,1,,773,1428,852,1721,2151,1731,16,2240,2403,6077,1359,3026,2,1,1,213,45668
6077,8,,,,,,,,,1,20,31,67,6,90,21,1,15,13,,35,129,40,,1,,2,,,,,,,30,,,,,,,,,1,1,3,,3,46,46,203,,,,,813
6079,,,,,,,,,,1,,,,,,,2,,11,,,,,1,,,,,,,,,,1,,,,,,,,,,1,2,2,,,,,2,,,,23
6081,,,,,,,,,,,9,,13,22,11,1,4,,20,6,1,1,,,,1,,3,,,,,,13,,2,,2,,,,,,2,38,,2,,,,4,,,,155
6083,,,,,,,,,,,,,1,2,,,,,26,,,,,1,,,,,,,,,,20,,,,1,,,,,36,,49,,6,1,1,1,,,,,145
6085,34,3,,,,,,,,3,126,88,979,1776,1299,1745,1490,1236,1393,688,584,291,380,2121,743,2,3526,388,137,,,,,777,,4,,472,979,1166,626,1706,2249,1165,463,1033,523,445,658,467,427,8,2,,32202
6087,,,,,,,,,,,1,3,,3,4,,3,,14,2,,,9,,1,,,1,,,,,,9,,,,,,,1,3,,2,23,1,1,,,1,,1,,,83
6089,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
6095,748,,,,,,,,,,,1076,33,2,350,748,684,651,752,673,301,178,1010,5,,,,,,,,,,566,,,,3,160,305,827,704,481,1136,291,788,952,242,310,139,6,,,,14121
6097,,,,,,,,,,,1,1,1,1,,1,,1,3,,2,,1,2,,,1,,,,,,,8,,,1,,,,,2,,,37,1,,,,,,,,,64
6099,18,,,,,,,,,,63,29,811,1964,1239,195,14,13,145,76,192,287,54,533,206,65,401,2,,,,,,35,,,,1,,,1,13,165,187,64,241,181,72,124,309,27,3,,,7730
6101,223,,,,,,,,,,133,301,7,1,352,196,176,210,452,157,88,35,292,1,,,,,,,,,,121,,,1,1,40,88,199,259,183,296,78,239,286,80,102,49,,,,,4646
6103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1
6107,1,,,,,,1,,,,,,,2330,1,,,,8,2,1,,,5,1,,,,,,,,,3,,,,,,,,,1,,,,4,8,10,13,,,,,2389
6109,,,,,,,,,,,,1,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,1,,,1,1,,,,,,,,,6
6111,8432,,,,,,,2,3,4,46,682,127,5175,225,1876,2149,2958,3484,4056,4245,4000,1093,896,83,10,47,32,,1,,,1,1320,,1,54,117,141,241,318,361,701,1154,1541,1194,1188,1134,1090,701,183,2,20,14,51102
6113,538,,,,,,,1,,1,,821,28,1,258,573,708,1000,1047,1094,610,97,823,8,,,,,,,,,,389,,,2,8,79,173,504,617,385,692,128,547,713,174,558,354,6,,,,12937
6115,95,,,,,,,,,,,168,7,,60,115,79,84,80,93,37,28,117,,,,,,,,,,,70,,,,,13,37,86,87,77,208,31,189,156,35,44,157,,,,,2153
8001,2134,,,,,,,,1,30,617,2809,1881,2010,1167,1211,748,544,1305,2975,1092,2003,1490,7332,209,,,,,,,,,489,,1,6,7,181,687,855,1106,885,659,209,343,862,1012,832,17389,,,,,55081
8003,12,,,,,,,,,,1,27,1,1,5,11,24,19,32,54,38,56,25,1,349,209,,,,,,,,35,,,,,,,1,4,2,,51,4,4,45,85,716,,,,,1812
8005,1389,,,,,,,,,6,96,1492,1292,1690,1840,2817,2909,2611,9574,4901,2417,2342,1141,16153,19,1,,,,,,,,1292,,,71,267,939,1580,1668,1744,1615,1480,819,1821,1748,1824,2474,2827,1,,,,74860
8007,,,,,,,,,,,,,5,13,,,,,8,9,9,2,9,,,,,,,,,,,2,,,,,,,,3,,5,3,3,6,74,18,462,,1,,,632
8009,1,,,,,,,,,,,,1,,,1,,,7,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,8,,,,,20
8011,,,,,,,,,,,,,,,,,,,2,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,21
8013,1613,,,,,,,,,9,272,2093,534,829,1358,1735,1876,1760,2870,4397,1431,515,1660,573,14,,1,,,,,,,782,,,4,,70,349,871,845,884,930,270,827,1255,1341,650,2585,,,,,35203
8014,29,,,,,,,,,,3,18,39,101,146,281,333,434,187,527,575,766,79,683,,4,,,,,,,,142,,,6,50,132,316,356,317,455,782,85,962,125,179,124,273,,,,,8509
8015,1,,,,,,,,,,,2,1,,1,1,,,18,10,6,7,2,924,,,,,,,,,,4,,,,,,1,1,,1,,2,,42,29,124,76,,,,,1253
8017,,,,,,,,,,,,,,,,,,,9,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,12
8019,1,,,,,,,,,,1,,1,,,,1,,,15,,,1,2,,,,,,,,,,4,,,,,,1,1,2,3,,2,2,1,4,1,46,,,,,89
8021,,,,,,,,,,,,,,,,,,,,22,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,327,,,,,351
8023,,,,,,,,,,,,,,,,1,,,4,4,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,146,,,,,158
8025,,,,,,,,,,,,,,,,,,,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,14
8027,1,,,,,,,,,,,,1,,,,,,2,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,122,,,,,128
8029,6,,,,,,,,,,,20,1,1,1,5,,2,78,18,7,41,3,,1,,,,,,,,,5,,,,,,,2,3,2,,2,,,2,31,869,,,,,1100
8031,2962,1,,,,1,,,2,37,719,2660,2528,2763,1818,2353,1785,2001,1529,7865,3603,3649,1507,54103,631,,,,,,,22,,852,,1,91,30,390,406,1265,1401,1585,2230,336,1672,1250,2449,3573,4144,7,2,1,,114224
8033,,,,,,,,,,1,,,,,,,,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,,,,,68
8035,80,,,,,,,,,,8,101,221,554,612,408,366,258,397,859,822,530,126,2507,,1,,,,,,,,230,,,11,29,257,456,400,64,129,79,199,245,235,706,578,1170,,,,,12638
8037,82,,,,,,,,,,1,166,2,26,104,131,96,26,365,242,73,331,147,,,,,,,,,,,175,,1,1,,67,240,503,145,108,142,70,93,74,91,70,2419,,,,,5991
8039,,,,,,,,,,,,4,1,,4,3,3,5,1,16,7,1,3,,,,,,,,,,,6,,,,,,1,,7,4,5,5,3,9,3,8,36,1,,,,136
8041,861,,,,,,,,1,20,126,1196,162,433,2152,1880,627,1520,1827,1792,325,355,678,24435,,,,,,,,,,107,,1,,8,421,502,473,650,530,469,28,423,536,671,638,2256,1,,,1,46105
8043,5,,,,,,,,,1,10,,6,7,1,,1,,3,33,,,,1423,,,,,,,,,,,,,,,,,,1,,,1,3,2,,3,72,,,,,1572
8045,1,,,,,,,,,,,3,,1,12,2,2,2,58,240,5,105,4,,,,,,,,,,,5,,,,,,,1,7,6,66,1,94,11,39,81,2667,,,,,3413
8047,2,,,,,,,,,1,2,,1,,,,,,,10,,,1,,,,,,,,,,,2,,,,,,,1,1,,,,2,3,,,32,,,,,58
8049,,,,,,,,,,,,2,,,,,,1,29,12,,,2,,,,,,,,,,,2,,,,,,,,,1,,1,1,2,,4,60,,,,,117
8051,44,,,,,,,,,,,3,13,17,,45,52,43,54,104,15,5,3,,,2,,,,,,,,4,,,,,,2,15,51,52,29,5,9,182,34,15,1009,,,,,1807
8053,,,,,,,,,,,,,,,,,,1,2,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,34,,,,,40
8055,,,,,,,,,,,,1,,,,,,2,95,59,,,6,1,,,,,,,,,,1,,,,,,,,1,,,,1,,8,,323,,,,,498
8057,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,,,,,29
8059,3428,1,,,,,,,,51,931,2851,1880,2008,3196,3349,4542,4536,3591,3384,1439,1513,2054,12406,431,183,258,,,,,,,1019,,,22,465,1929,1732,1876,4577,2139,1489,519,1346,2371,1473,1064,23985,36,,1,,98075
8061,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,2
8063,1,,,,,,,,,,,,,,,,,1,,4,4,1,,,,,,,,,,,,1,,,,,,,,,,1,,,,,2,6,,,,,21
8065,26,,,,,,,,,,,120,,,,3,,8,280,79,5,5,2,,,,,,,,,,,9,,,,,,,,2,,4,1,,,,7,356,,,,,907
8067,57,,,,,,,,,,3,89,38,316,283,251,148,139,249,115,151,630,96,2,8,,,,,,,,,125,,,,,5,118,154,161,114,53,49,82,51,100,304,2840,,,,,6731
8069,576,,,,,,,,19,24,169,266,366,545,599,451,396,590,658,1251,605,858,264,763,291,,,,,,,,,117,,10,32,26,151,465,757,652,459,485,66,275,633,667,406,2323,3,19,,,16237
8071,1,,,,,,,,,,2,1,1,,1,,,,84,33,6,8,2,1,,,,,,,,,,,,,,,,1,,3,1,,,,,2,4,27,,,,,178
8073,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,14,,,,,20
8075,2,,,,,,,,,,1,1,1,,1,,,1,36,18,1,,,1,,,,,,,,,,,,,,,,2,,,,1,,,,,,45,,,,,111
8077,55,,,,,,,,1,,7,56,41,36,43,40,32,57,462,192,116,297,114,61,,,,,,,,,,90,,,113,15,16,33,28,52,109,216,73,59,68,99,224,5003,,,,,7808
8079,,,,,,,,,,,,,,,,,,,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,,,,,37
8081,,,,,,,,,,,,,,,,,,,9,2,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,225,,,,,238
8083,7,,,,,,,,125,9,,30,,,,,,1,,19,2,,1,,,,,,,,,,,,,,,1,,,3,,,,,,,30,,791,,,,,1019
8085,2,,,,,,,,,,,,3,40,22,1,,60,161,90,2,3,1,82,372,,,,,,,,,2,,,,,,,1,3,2,1,2,,2,150,1,1073,,,,,2076
8087,,,,,,,,,,,1,,4,,1,1,,,161,37,,,,12,,,,,,,,,,1,,,,,1,,,,1,,,4,,1,2,68,,,,,295
8089,3,,,,,,,,,,,,2,1,1,1,2,,27,28,,,1,,,1,,,,,,,,,,,,,,,,,,,,1,,1,1,77,,,,,147
8091,,,,,,,,,,,21,,10,1,,,1,,28,4,3,,,,,,,,,,,,,1,,,,,,,1,1,2,,,,10,,1,234,,,,,318
8093,,,,,,,,,,,,,1,,1,,,,,18,,,1,455,,,,,,,,,,,,,,,,,,1,1,,,,1,2,1,53,,,,,535
8095,,,,,,,,,,,,,,,,,,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,16
8097,108,,,,,,,,,,,209,,27,68,70,99,144,90,77,15,86,91,,,,,,,,,,,51,,,,,1,,1,1,3,,22,20,6,27,114,1932,,,,,3262
8099,1,,,,,,,,,,,,,,,,,,20,11,,,,1,,,,,,,,,,1,,,,,,,,,1,,,1,,,1,18,,,,,55
8101,1450,9,18,,,,,,,,72,1596,365,803,1243,1246,918,983,1011,993,256,170,1058,10,238,45,9,7,19,24,,,,332,,,180,11,233,461,297,359,341,448,234,215,209,354,718,8120,76,,,,25131
8103,1,,,,,,,,,,,,1,,1,1,,1,4,2,,2,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,85,,,,,100
8105,10,,,,,,,,,,1,14,1,,,1,,,,17,,2,,,,,,,,,,,,7,,,,,22,,3,17,10,6,15,18,15,,,369,,,,,528
8107,1,,,,,,,,,,2,,,,70,344,52,82,409,108,,1,,,,,,,,,,,,1,,,,1,2,,1,,40,221,1,73,,,2,1747,,,,,3158
8109,,,,,,,,,,,,,,,,,,,4,10,,,1,,,,,,,,,,,,,,,,,,,1,1,,1,,,,,358,,,,,376
8111,,,,,,,,,,,,,1,,,,,,19,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,,,,,53
8113,4,,,,,,,,,,,,,1,39,14,6,,1,44,2,,,,,,,,,,,,,1,,,,,,,,,,1,1,,,1,,905,,,,,1020
8115,,,,,,,,,,1,,,,,,,,,2,3,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,5,,,,,12
8117,,,,,,,,,,,1,,,2,5,41,27,34,90,50,3,,21,4,,,,,,,,,,17,,,2,2,,,,,2,151,,2,1,2,2,120,,,,,579
8119,3,,,,,,,,,,,,2,,3,,2,,1,15,,1,2,852,,,,,,,,,,2,,,,,,,1,1,4,1,,1,,,1,86,,,,,978
8121,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,3,,,,,6
8123,1347,,,,,,,,,11,117,1223,244,255,235,312,516,1229,1258,1807,620,410,915,753,58,59,,,,,,,,227,,1,1,,44,74,182,180,177,118,38,67,127,393,36,1112,,,,,14146
8125,,,,,,,,,,,,,,,,,,,11,5,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,27
9001,188,,,,,,4,14,232,502,1087,153,974,657,1546,1394,3508,2508,1456,489,23,127,36,495,,,,,,,,,3,1,45,162,291,536,288,251,605,1092,1244,1458,1,806,812,189,450,1238,,2,47,,24914
9003,252,,,,,,,1,39,360,709,186,498,672,2166,3596,2527,3613,1088,1051,400,,4,,143,47,63,,,,,,,1,55,179,202,129,205,73,80,740,775,1577,,1822,808,319,447,292,,1,,,25120
9005,25,,,,,,,21,108,321,414,52,193,122,624,291,391,362,404,396,4,,44,,,,,,,,,,1,,31,126,219,34,99,147,136,567,224,57,,204,113,373,254,,,,,,6357
9007,26,,,,,,,1,1,18,28,21,152,265,638,356,130,81,43,44,,,22,,,,,,,,,,,,,,846,51,254,743,204,284,92,332,,629,381,404,36,,,,,,6082
9009,570,,,,,,,57,356,1181,1538,314,989,923,1579,1793,2693,1315,1700,1708,1587,509,236,494,558,20,,,,,,,,2,1,37,203,230,691,3387,756,1159,1678,1646,,2718,3114,1278,1263,27,,,,,38310
9011,67,,,,,,,1,5,54,14,,30,208,212,548,1153,111,29,247,750,89,,,,,,,,,,,,,,,220,101,147,212,206,555,115,151,,199,136,7,42,1,,,,,5610
9013,47,,,,,,,,6,24,11,21,104,150,36,78,62,59,48,46,60,116,27,,,,,,,,,,,,,,8,8,13,12,22,42,84,258,,141,43,122,325,370,,,,,2343
9015,4,,,,,,,,,,14,,15,6,5,16,287,129,11,31,,186,1,,,,,,,,,,,,,,4,36,298,72,66,83,28,33,,32,40,340,116,1,,,,,1854
10001,,,,,,,,,,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166,,,198,31,,,,,398
10003,180,,,,,,,,480,844,306,145,61,192,327,245,18,,,1,,,,17,31,,,,,,,,34,,366,,,,,338,402,294,3,275,,1,462,954,,1,,,,,5977
10005,9,,,,,,,,,,,92,2,,,,,,,37,,,68,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,209
10019,,,,,,,,,,,,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
10510,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
11001,185,,,,5,2,,,101,350,565,21,541,505,365,203,292,242,366,299,1,,27,1,,,,,,,,,,1,,,62,67,198,768,1236,891,1060,665,3,512,831,189,3,1,1,1,,,10560
12001,61,,,,,1,,,8,14,55,11,87,87,24,45,55,35,40,73,,,30,,113,,,,,,,,1,,,5,8,15,21,25,30,38,115,123,,921,156,,174,213,,,,,2584
12003,,,,,,,,,,,,,,4,9,7,13,8,7,50,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,99
12005,83,,,,,,,1,,13,28,76,41,67,109,110,110,111,54,427,413,3,290,,,,281,,,,,,,42,,,21,91,15,28,31,57,10,14,,29,75,49,95,59,,,3,,2836
12007,,,,,,,,,3,7,8,,11,10,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,41
12009,115,,,,,,1,,51,107,111,148,131,109,32,32,36,51,42,43,,1,55,1,,,42,,,,,,,,,,1,1,9,6,25,18,27,6,,12,4,,7,1,,166,10,,1401
12011,4474,,,,1,2,1,46,439,1373,2709,3981,3632,3633,4110,2916,3126,2728,3074,1211,538,451,1525,331,25,,9246,,,,,12,171,3,4138,265,554,807,1250,1539,1582,1588,1630,1794,2,3133,2410,1003,11364,646,,6,,,83469
12013,,,,,,,,,,,1,,,,11,10,15,19,8,76,,,1,,,,,,,,,,,,,,,,1,6,3,,,2,,,3,,,,,,,,156
12015,1,,,,,,,,,3,1,7,40,75,76,99,42,19,4,3,1,,4,1,,,,,,,,,,,,,3,2,4,2,4,8,12,3,,3,,1,2,,,,,,420
12017,2,,,,,,,,9,8,15,2,32,22,10,8,3,2,2,9,,,1,,,,,,,,,,5,,,2,2,1,1,2,1,3,2,,,11,,,4,,,,,,159
12019,,,,,,,,,8,14,16,1,18,27,17,17,13,8,5,40,,,2,2,,,,,,,,,,,,,1,2,1,2,3,3,7,1,,,,,5,,,,,,213
12021,18,,,,,,1,,6,15,28,65,44,79,140,135,92,36,74,55,,,13,,,,,,,,,,,,,,3,56,1,53,144,186,71,26,,69,31,1,8,,,,,,1450
12023,4,,,,,,,,,1,,,,6,,1,1,,,2,,,,,,,,,,,,,,,,,,,1,2,2,,1,,,,,,1,,,,,,22
12027,,,,,,,,,3,9,7,,11,14,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,1,,,,,,47
12029,,,,,,,,,,,,,,,1,5,13,11,9,4,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,44
12031,610,,,,,,,1,188,1142,1380,912,1788,1280,1232,1076,1142,799,1097,808,20,3,280,105,159,119,197,1,,,,1,8,3,,14,61,97,97,180,1122,1555,1296,801,,371,86,86,23,11,,,,,20151
12033,5,,,,,,,,,37,18,3,38,40,22,175,116,103,98,9,,,,,,,,,,,,,1,,,2,2,11,26,12,6,4,3,50,,63,11,73,2,,,,,,930
12035,22,,,,,,,,7,21,33,44,55,53,32,16,12,9,16,8,,,12,,,,6,,,,,,,,,,,1,2,6,2,2,6,1,,3,,1,4,,,,,,374
12037,19,,,,,,,,,,,7,,,28,24,16,18,,3,,,3,,,,,,,,,,,,,,,,2,2,1,5,3,2,,6,3,,1,,,,,,143
12039,53,,,,,,,,3,89,41,59,137,181,355,372,92,100,192,182,,100,3,,,,,,,,,,,,,1,,7,15,35,39,185,277,15,,12,2,54,,,,,,,2601
12041,,,,,,,,,,,,,,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,5
12043,,,,,,,,,,,,,2,3,25,10,13,8,10,6,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,78
12045,,,,,,,,,,5,8,15,10,12,34,19,21,11,7,3,,,1,,,,,,,,,,,,,,,3,4,2,2,4,1,1,,6,18,,52,,,,,,239
12047,,,,,,,,,3,7,9,,11,6,,,2,,8,,,,,,,,,,,,,,,,,,,,3,2,1,1,,,,,,,,,,,,,53
12049,,,,,,,,,,1,1,2,3,1,,,8,9,10,4,,,,,,,,,,,,,,,,,,1,,,,2,,,,,1,,,,,,,,43
12051,1,,,,,,,,2,,,1,16,9,34,43,19,13,9,3,,,,,,,,,,,,,,,,,,,,1,,2,3,2,,,,,,,,,,,158
12053,24,,,,,,,1,4,14,9,7,18,59,23,24,34,28,19,5,,,6,,,,,,,,,,,1,,10,4,5,7,6,,,4,3,,7,11,1,5,1,,,,,340
12055,2,,,,,,,,8,18,15,3,24,17,14,13,13,8,13,5,,,2,,,,1,,,,,,,,,1,1,2,2,3,3,2,3,2,,,1,,1,1,1,,,,179
12057,1541,,,,,,,13,644,1290,1907,1234,1653,1752,995,812,823,556,519,785,610,50,670,55,74,,229,,,,,,,3,4,253,395,914,1088,668,977,1216,1062,205,,416,478,81,452,18,,,,,24442
12059,,,,,,,,,,,,,,,,4,1,1,200,21,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237
12061,101,,,,,,,,42,104,74,45,103,120,137,116,78,40,15,5,,,30,,,,13,,,,,,,,,1,1,,16,67,8,74,77,3,,,2,,5,,,,,,1277
12063,26,,,,,,,,,4,2,39,18,86,97,132,88,83,9,208,342,,131,,,,,,,,,,,3,,,,,3,9,13,5,10,221,,4,73,63,81,,,,,,1750
12065,20,,,,,,,,1,9,24,15,3,6,27,11,15,21,6,70,,1,,,,,,,,,,,,,,,1,2,3,3,6,9,46,42,,6,,55,,,,,,,402
12067,,,,,,,,,3,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,,,,,,,,,,,,14
12069,77,,,,,,,,13,71,129,128,138,88,46,35,40,27,40,10,,,34,2,,,28,,,,,,,,,,2,1,2,4,14,5,12,9,1,6,1,,3,,,,,,966
12071,12,,,,,,,,17,41,46,8,136,336,317,357,186,109,43,22,,,10,,,,2,,,,,,,,,3,2,60,132,34,21,30,32,11,,33,1,1,11,2,,,,,2015
12073,588,,,,,,1,1,17,455,653,527,938,680,998,874,1007,1013,862,1030,1636,1059,104,890,478,,20,,,,,42,214,11,,14,125,782,449,721,710,790,718,769,,1076,882,1474,692,1,,,1,,23302
12075,,,,,,,,,1,5,,,,4,,,,,,,,,1,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,13
12077,4,,,,,,,,,,6,7,,,2,,10,8,,1,,,,,,,,,,,,,,,,,,,,1,4,1,1,2,,1,,,,,,,,,48
12079,1,,,,,,,,6,7,17,2,11,13,22,33,21,15,12,137,,,,,,,,,,,,,,,,,,,2,2,8,11,21,4,,1,,,1,,,,,,347
12081,15,,,,,,,1,10,26,86,18,61,51,21,22,34,61,28,63,,,12,144,,,,,,,,1,,1,,7,6,1,5,3,4,29,11,2,,9,9,1,10,,,,,,752
12083,6,,,,,,,,6,29,26,5,24,36,18,45,10,31,15,4,,,4,,,,1,,,,,,,1,,,,2,3,4,3,,17,2,,1,4,1,4,,,,,,302
12085,191,,,,,,,,10,78,123,163,82,172,105,163,103,17,,19,,,15,25,,,3,,,,,,,,,10,18,25,16,140,107,84,61,72,,98,196,57,5,1,,,,,2159
12086,8021,,,,,13,39,216,2294,5995,8657,7447,11780,10717,9854,10690,7850,6583,4880,5077,2227,1072,2295,872,122,129,2918,88,,,,57,5,18,15,306,1112,1739,2191,2827,3916,4397,4124,3703,28,2539,2295,1518,5218,949,1,101,,1,146896
12087,,,,,,,1,2,21,430,279,291,220,319,58,88,31,12,288,134,49,133,24,,,,11,,,,,,,,,,,14,19,16,20,3,3,18,,41,90,53,136,,,,,,2804
12089,39,,,,,,,24,,,3,44,,27,,,62,7,11,44,169,36,,,,,,,,,,,,,,,,,,,,,1,216,,162,,117,1,,,,,,963
12091,2,,,,,,,,,5,1,,21,33,13,,50,60,18,5,1,,3,,,,,,,,,,,,,,,3,3,4,,32,35,2,,,2,,6,,,,,,299
12093,41,,,,,,,,2,2,3,46,7,30,10,9,5,,5,3,,,7,,,,,,,,,,,,,,,,,1,5,1,41,,,,,,1,,,,,,219
12095,3549,,,,,,,58,560,1903,2290,2122,2741,2514,2586,1887,1680,1599,1325,1265,893,286,712,12,,,75,,,,,,,5,148,345,485,486,914,986,939,1018,1034,786,,2580,1523,711,136,143,,,,,40296
12097,1074,,,,,,,1,46,144,282,641,431,227,204,73,154,689,73,53,402,14,149,20,23,268,37,,1,,,,,16,67,26,1,5,16,37,20,55,46,11,,35,258,354,453,,,,,,6406
